GEOID10,NAMELSAD10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,DP0010001,DP0020001,DP0020002,DP0020003,DP0080001,DP0080002,DP0080003,DP0080004,DP0080005,DP0080006,DP0080007,DP0080008,DP0080009,DP0080010,DP0080011,DP0080012,DP0080013,DP0080014,DP0080015,DP0080016,DP0080017,DP0080018,DP0080019,DP0080020,DP0080021,DP0080022,DP0080023,DP0080024,DP0120015,DP0120016,DP0120017,DP0120018,DP0120019,DP0120020,DP0160001
17031040100,Census Tract 401,1972512.0,29163.0,+41.9854807,-087.6829955,3985,35.9,35.9,35.8,3985,3859,2792,185,44,326,42,55,91,26,21,33,58,0,0,0,0,0,512,126,13,33,26,28,199,130,69,0,0,0,2.28
17031040300,Census Tract 403,767450.0,0.0,+41.9768011,-087.7019748,3069,39.1,36.5,41.3,3069,2955,1984,121,14,683,80,38,266,23,58,94,124,1,1,0,0,0,152,114,7,46,5,20,86,48,38,8,4,4,2.71
17031040600,Census Tract 406,331258.0,0.0,+41.9668338,-087.6840181,2434,32.9,33.8,32.1,2434,2339,2034,49,7,117,5,10,27,9,10,11,45,0,0,0,0,0,132,95,12,18,15,24,0,0,0,0,0,0,1.95
17031040700,Census Tract 407,358082.0,0.0,+41.9668057,-087.6940853,3123,34.4,34.5,34.4,3123,2997,2471,103,3,198,31,30,69,20,15,12,21,0,0,0,0,0,222,126,7,48,20,27,0,0,0,0,0,0,2.01
17031040800,Census Tract 408,230027.0,0.0,+41.9631627,-087.6923034,1514,36.4,36.8,36.0,1514,1472,1221,77,5,98,7,11,42,16,9,4,9,0,0,0,0,0,71,42,7,20,4,6,56,29,27,0,0,0,1.89
17031040900,Census Tract 409,321854.0,0.0,+41.9631847,-087.6838544,1950,32.3,33.4,31.5,1950,1896,1634,37,2,86,10,12,36,8,8,3,9,0,0,0,0,0,137,54,3,23,13,11,0,0,0,5,4,1,1.82
17031050100,Census Tract 501,334634.0,0.0,+41.9578451,-087.6763730,2290,32.3,32.5,32.1,2290,2228,1976,39,11,105,7,18,32,14,8,6,20,0,0,0,0,0,97,62,7,18,13,13,0,0,0,0,0,0,2.01
17031050200,Census Tract 502,652253.0,0.0,+41.9577405,-087.6837168,4837,35.4,34.9,35.8,4837,4719,4040,124,19,310,42,21,154,21,40,4,28,2,1,1,0,0,224,118,11,50,18,14,0,0,0,0,0,0,2.14
17031050300,Census Tract 503,394731.0,0.0,+41.9576780,-087.6915186,2365,35.8,35.8,35.8,2365,2291,1982,44,8,133,18,8,54,12,8,2,31,0,0,0,0,0,124,74,8,24,11,12,0,0,0,0,0,0,2.22
17031980000,Census Tract 9800,19680343.0,360284.0,+41.9794881,-087.9024050,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17031770700,Census Tract 7707,4677069.0,0.0,+41.9854342,-087.8694192,2681,40.4,37.5,43.1,2681,2610,2339,27,7,70,8,15,31,4,5,0,7,0,0,0,0,0,167,71,3,36,12,9,0,0,0,0,0,0,2.19
17031770800,Census Tract 7708,3924930.0,0.0,+41.9633194,-087.8664222,5582,35.3,35.0,35.8,5582,5472,4459,112,29,361,116,6,143,11,1,16,68,1,0,0,1,0,510,110,9,29,13,25,0,0,0,0,0,0,2.8
17031800100,Census Tract 8001,3167135.0,3084998.0,+42.1378531,-087.7498976,2419,45.4,45.2,45.6,2419,2410,2336,12,1,51,4,11,2,3,15,3,13,0,0,0,0,0,10,9,0,3,1,0,0,0,0,0,0,0,3.03
17031081500,Census Tract 815,295437.0,0.0,+41.8925590,-087.6262300,4379,33.9,35.0,32.9,4379,4288,3398,147,11,698,308,140,52,28,99,11,60,4,2,0,2,0,30,91,6,47,15,5,0,0,0,11,11,0,1.49
17031081600,Census Tract 816,132807.0,0.0,+41.8921063,-087.6288737,3545,32.3,33.1,31.1,3545,3482,2811,125,4,481,211,92,53,36,64,10,15,1,0,0,1,0,60,63,4,32,7,2,0,0,0,0,0,0,1.39
17031081700,Census Tract 817,371566.0,0.0,+41.8920668,-087.6318681,3102,31.2,32.4,30.4,3102,2995,2119,321,13,403,157,91,26,20,63,10,36,0,0,0,0,0,139,107,6,46,24,8,0,0,0,115,79,36,1.48
17031801902,Census Tract 8019.02,3178149.0,0.0,+42.0865294,-087.7833761,3223,44.4,43.7,45.0,3223,3181,2990,4,2,174,20,66,18,13,40,1,16,6,1,0,0,5,5,42,5,27,2,6,0,0,0,0,0,0,2.87
17031802002,Census Tract 8020.02,3220255.0,0.0,+42.0732004,-087.8320726,5071,44.1,42.4,45.6,5071,5009,4326,48,16,579,193,57,73,24,188,7,37,2,0,0,0,2,38,62,1,39,9,8,263,66,197,0,0,0,3.0
17031802100,Census Tract 8021,1844034.0,0.0,+42.0722652,-087.8115496,3573,41.4,40.5,42.3,3573,3520,3336,20,9,141,26,32,11,5,62,1,4,6,6,0,0,0,8,53,4,31,7,0,0,0,0,8,8,0,2.86
17031802200,Census Tract 8022,4439805.0,0.0,+42.0729302,-087.7880730,4410,46.1,43.7,47.9,4410,4353,4120,20,8,181,39,29,30,15,46,0,22,0,0,0,0,0,24,57,2,42,5,3,0,0,0,0,0,0,2.49
17031802300,Census Tract 8023,5221192.0,0.0,+42.0904581,-087.8242459,4840,41.4,39.6,43.2,4840,4731,3870,109,2,705,149,100,46,19,324,5,62,1,0,1,0,0,44,109,7,79,17,1,38,15,23,6,3,3,2.41
17031807200,Census Tract 8072,2489124.0,0.0,+42.0371751,-087.7285103,5912,42.1,40.5,43.0,5912,5731,3391,695,6,1441,315,183,415,25,45,129,329,3,2,0,0,1,195,181,11,57,30,19,0,0,0,14,7,7,3.01
17031807300,Census Tract 8073,2037396.0,0.0,+42.0337614,-087.7549133,7191,41.8,39.3,43.9,7191,6922,3978,484,8,2233,583,163,632,46,270,35,504,0,0,0,0,0,219,269,5,108,37,28,0,0,0,22,14,8,2.47
17031807400,Census Tract 8074,1396763.0,0.0,+42.0281935,-087.7398439,6518,38.5,36.3,40.1,6518,6185,3674,577,22,1558,317,157,448,19,166,81,370,0,0,0,0,0,354,333,21,154,43,35,0,0,0,14,8,6,2.87
17031807500,Census Tract 8075,988887.0,0.0,+42.0279578,-087.7281380,3189,43.5,41.9,44.8,3189,3065,1833,141,1,979,251,96,317,10,40,85,180,0,0,0,0,0,111,124,3,46,15,14,0,0,0,21,2,19,2.93
17031807600,Census Tract 8076,4414321.0,0.0,+42.0214418,-087.7224597,6540,42.0,40.5,43.1,6540,6248,3418,364,23,2202,711,192,620,42,184,91,362,3,0,0,0,3,238,292,11,135,23,29,0,0,0,13,7,6,3.06
17031807700,Census Tract 8077,1697135.0,0.0,+42.0207637,-087.7542194,5933,43.3,40.5,45.5,5933,5713,3656,359,5,1511,357,118,469,41,203,125,198,0,0,0,0,0,182,220,8,116,19,8,0,0,0,0,0,0,2.54
17031807800,Census Tract 8078,2545007.0,0.0,+42.0151537,-087.7637258,2624,44.1,42.2,45.6,2624,2569,1874,34,8,588,133,63,146,2,108,47,89,0,0,0,0,0,65,55,2,31,3,17,7,3,4,8,5,3,2.96
17031251300,Census Tract 2513,653465.0,0.0,+41.8984251,-087.7703849,4921,33.7,30.6,36.2,4921,4839,114,4601,11,5,0,0,1,1,0,0,3,0,0,0,0,0,108,82,2,0,19,17,0,0,0,13,12,1,3.02
17031251400,Census Tract 2514,680676.0,0.0,+41.8909981,-087.7701296,3983,39.1,38.0,39.7,3983,3916,205,3641,5,10,1,0,1,0,4,0,4,1,1,0,0,0,54,67,4,1,14,0,53,44,9,6,6,0,2.57
17031251500,Census Tract 2515,682473.0,0.0,+41.8911117,-087.7603455,4784,32.6,32.2,32.8,4784,4720,97,4559,5,19,1,2,0,1,3,2,10,0,0,0,0,0,40,64,2,1,15,1,0,0,0,320,260,60,3.21
17031251600,Census Tract 2516,480785.0,0.0,+41.8914065,-087.7518037,3649,31.8,29.1,34.0,3649,3622,53,3501,11,1,0,0,0,0,0,0,1,0,0,0,0,0,56,27,0,2,8,1,0,0,0,20,0,20,3.27
17031251700,Census Tract 2517,486655.0,0.0,+41.8913844,-087.7444793,1495,29.4,28.5,30.5,1495,1484,56,1344,2,3,3,0,0,0,0,0,0,0,0,0,0,0,79,11,0,0,6,0,0,0,0,6,3,3,3.62
17031251800,Census Tract 2518,997743.0,0.0,+41.8841436,-087.7478885,5112,30.4,28.3,32.9,5112,5058,25,4998,13,0,0,0,0,0,0,0,0,1,0,0,0,1,21,54,1,0,7,0,0,0,0,18,9,9,3.0
17031251900,Census Tract 2519,633902.0,0.0,+41.8838195,-087.7601040,5731,30.0,28.9,30.7,5731,5682,104,5507,9,8,0,1,7,0,0,0,0,1,0,1,0,0,53,49,1,1,22,1,257,195,62,0,0,0,2.98
17031811100,Census Tract 8111,3651470.0,0.0,+41.9270663,-087.8344089,6520,38.0,35.6,40.8,6520,6426,5727,123,36,117,12,15,72,2,1,2,13,4,0,0,0,4,419,94,9,19,9,27,0,0,0,17,1,16,2.33
17031811200,Census Tract 8112,3428101.0,0.0,+41.9222229,-087.8453716,5270,38.0,36.7,39.5,5270,5132,4532,59,16,153,4,5,104,4,8,13,15,0,0,0,0,0,372,138,31,22,20,44,0,0,0,0,0,0,2.78
17031811302,Census Tract 8113.02,3998582.0,0.0,+41.9160876,-087.8595373,3778,29.2,29.0,29.3,3778,3654,2236,336,29,97,45,9,24,3,0,3,13,0,0,0,0,0,956,124,10,0,11,86,0,0,0,0,0,0,3.23
17031811702,Census Tract 8117.02,2722172.0,0.0,+41.9264459,-087.9045999,5124,36.0,35.4,36.6,5124,5014,3419,215,28,181,53,5,79,3,3,27,11,0,0,0,0,0,1171,110,17,10,12,53,0,0,0,0,0,0,2.95
17031811800,Census Tract 8118,3692922.0,0.0,+41.9141166,-087.9064398,5399,38.5,36.1,41.4,5399,5253,3926,60,26,127,32,7,58,2,4,16,8,3,1,0,1,1,1111,146,17,2,14,95,230,49,181,4,0,4,3.11
17031811900,Census Tract 8119,3571527.0,0.0,+41.9008441,-087.8189315,5738,37.2,35.2,38.4,5738,5621,4804,422,2,252,71,73,40,8,20,4,36,4,1,3,0,0,137,117,16,39,28,14,0,0,0,849,340,509,2.71
17031812000,Census Tract 8120,2839359.0,4794.0,+41.8875807,-087.8201224,5434,44.0,42.5,45.0,5434,5322,4671,329,8,253,50,78,48,14,38,3,22,1,0,1,0,0,60,112,11,44,22,11,0,0,0,22,12,10,2.51
17031812100,Census Tract 8121,1040871.0,0.0,+41.9025047,-087.7798547,4560,39.0,36.5,40.8,4560,4370,2684,1450,11,148,41,36,22,10,11,14,14,0,0,0,0,0,77,190,5,49,73,4,0,0,0,0,0,0,2.74
17031812400,Census Tract 8124,1389045.0,0.0,+41.8957739,-087.7911158,3491,43.5,42.7,44.1,3491,3405,3005,250,5,114,38,45,6,10,10,3,2,0,0,0,0,0,31,86,8,22,30,4,0,0,0,78,62,16,2.8
17031050500,Census Tract 505,652578.0,0.0,+41.9504474,-087.6835073,4754,33.9,33.6,34.1,4754,4592,4203,73,13,216,21,26,101,17,18,8,25,5,0,1,1,3,82,162,17,71,28,26,0,0,0,3,0,3,2.22
17031050600,Census Tract 506,332459.0,0.0,+41.9505466,-087.6761813,2071,31.8,32.4,31.1,2071,2018,1850,34,8,77,10,17,19,8,10,3,10,0,0,0,0,0,49,53,3,22,5,14,0,0,0,0,0,0,2.04
17031050700,Census Tract 507,164328.0,0.0,+41.9450710,-087.6760595,1418,32.2,32.2,32.2,1418,1376,1256,31,1,52,11,11,14,2,6,0,8,2,0,2,0,0,34,42,1,26,7,1,0,0,0,0,0,0,2.09
17031050800,Census Tract 508,162818.0,0.0,+41.9450095,-087.6809279,1289,32.8,33.9,31.6,1289,1255,1139,10,0,69,16,8,20,6,17,0,2,0,0,0,0,0,37,34,2,17,3,10,0,0,0,0,0,0,2.31
17031050900,Census Tract 509,162724.0,0.0,+41.9449466,-087.6857780,1391,31.9,32.3,31.6,1391,1342,1167,26,0,73,5,6,28,20,3,1,10,0,0,0,0,0,76,49,5,10,6,23,0,0,0,0,0,0,2.1
17031051000,Census Tract 510,166637.0,0.0,+41.9413024,-087.6857317,1503,31.7,32.6,31.1,1503,1466,1289,31,8,57,10,9,14,7,12,2,3,0,0,0,0,0,81,37,2,16,4,12,0,0,0,0,0,0,2.13
17031051100,Census Tract 511,162702.0,0.0,+41.9413652,-087.6808266,1556,31.1,31.2,30.8,1556,1506,1367,32,0,58,16,8,17,3,6,0,8,1,0,0,0,1,48,50,2,18,15,5,0,0,0,0,0,0,2.25
17031051200,Census Tract 512,164664.0,0.0,+41.9414211,-087.6759518,1516,30.7,30.6,30.7,1516,1471,1355,28,1,29,12,5,3,3,3,1,2,1,1,0,0,0,57,45,1,16,10,9,54,33,21,3,1,2,2.18
17031051300,Census Tract 513,321993.0,0.0,+41.9359958,-087.6758404,2683,32.4,33.0,32.0,2683,2617,2340,41,13,104,16,19,48,8,6,1,6,3,2,0,0,1,116,66,7,25,5,12,0,0,0,0,0,0,2.41
17031051400,Census Tract 514,358887.0,0.0,+41.9357489,-087.6809905,2077,32.7,33.0,32.4,2077,2017,1518,192,15,106,19,13,26,5,26,1,16,1,0,1,0,0,185,60,5,26,6,14,0,0,0,0,0,0,2.19
17031060100,Census Tract 601,325546.0,0.0,+41.9575311,-087.6666112,2569,31.5,31.5,31.4,2569,2495,2236,77,3,76,19,16,23,4,7,0,7,3,2,0,0,1,100,74,3,35,10,12,0,0,0,0,0,0,2.08
17031060200,Census Tract 602,318279.0,0.0,+41.9579036,-087.6715175,2111,31.5,32.1,30.8,2111,2030,1635,85,9,89,16,4,33,15,9,5,7,0,0,0,0,0,212,81,4,19,19,22,0,0,0,1,1,0,1.93
17031081800,Census Tract 818,746627.0,0.0,+41.8932554,-087.6377955,6866,32.2,32.6,31.7,6866,6733,5783,175,6,700,331,111,71,20,91,6,70,0,0,0,0,0,69,133,6,59,22,12,0,0,0,3,2,1,1.49
17031081900,Census Tract 819,137749.0,0.0,+41.8979832,-087.6414914,1053,35.2,34.8,35.4,1053,1033,428,542,0,54,22,6,8,2,12,1,3,0,0,0,0,0,9,20,0,6,1,0,0,0,0,0,0,0,2.19
17031090100,Census Tract 901,933126.0,0.0,+42.0152551,-087.8135847,3405,43.9,43.3,44.3,3405,3353,3175,11,6,107,15,3,41,4,16,5,23,0,0,0,0,0,54,52,4,17,12,15,0,0,0,0,0,0,2.46
17031090200,Census Tract 902,1552552.0,0.0,+42.0055983,-087.8132238,6564,40.6,39.6,41.9,6564,6462,6192,21,1,142,27,17,56,13,12,0,17,3,1,2,0,0,103,102,23,42,12,18,0,0,0,4,3,1,2.29
17031090300,Census Tract 903,496121.0,0.0,+41.9992224,-087.8166187,1372,42.1,41.0,42.9,1372,1350,1290,2,2,30,6,4,11,3,4,0,2,0,0,0,0,0,26,22,5,11,2,3,0,0,0,0,0,0,2.5
17031100100,Census Tract 1001,1177657.0,0.0,+41.9895804,-087.7830335,5313,41.1,40.7,41.7,5313,5212,4649,41,28,265,22,54,120,6,27,13,23,1,0,1,0,0,228,101,22,26,16,24,0,0,0,5,5,0,2.37
17031100200,Census Tract 1002,2088930.0,0.0,+41.9956163,-087.7942458,6749,42.2,41.2,43.5,6749,6626,6216,27,24,157,25,21,65,6,14,9,17,1,0,0,0,1,201,123,18,50,17,22,157,49,108,2,2,0,2.36
17031802402,Census Tract 8024.02,5413965.0,79222.0,+42.1479523,-087.9100992,4821,43.4,38.5,48.4,4821,4704,3418,82,48,485,115,45,123,5,142,8,47,0,0,0,0,0,671,117,20,19,10,44,166,43,123,0,0,0,2.39
17031802605,Census Tract 8026.05,5250969.0,0.0,+42.0971260,-087.9129491,6799,47.0,44.9,49.0,6799,6718,5670,77,3,885,354,80,108,29,221,25,68,2,0,0,0,2,81,81,6,24,5,21,86,28,58,0,0,0,2.31
17031802701,Census Tract 8027.01,3206993.0,0.0,+42.0843917,-087.9166479,6952,38.3,36.9,39.5,6952,6807,5077,106,37,828,342,63,162,21,144,22,74,3,2,1,0,0,756,145,8,37,17,42,0,0,0,6,1,5,3.11
17031802702,Census Tract 8027.02,5659566.0,0.0,+42.0742533,-087.9076154,4498,46.8,42.9,49.8,4498,4440,3551,89,1,734,332,39,122,12,172,17,40,0,0,0,0,0,65,58,6,12,2,9,102,78,24,23,14,9,2.56
17031807900,Census Tract 8079,2016133.0,0.0,+42.0041807,-087.7487856,4074,46.7,45.2,47.6,4074,4001,3005,24,3,873,242,77,174,28,135,33,184,1,0,1,0,0,95,73,3,53,1,0,0,0,0,0,0,0,2.84
17031808001,Census Tract 8080.01,2202296.0,0.0,+42.0070194,-087.7354048,3646,47.3,45.1,49.7,3646,3515,2289,38,3,1107,378,69,163,27,139,78,253,2,0,2,0,0,76,131,10,57,3,13,0,0,0,0,0,0,2.85
17031808002,Census Tract 8080.02,2672351.0,0.0,+42.0050589,-087.7197423,4870,42.6,40.7,44.4,4870,4703,3131,72,3,1378,434,82,189,44,163,114,352,0,0,0,0,0,119,167,0,78,9,31,58,15,43,0,0,0,2.96
17031808100,Census Tract 8081,4914996.0,0.0,+42.0112748,-087.7900318,3931,61.3,56.2,66.3,3931,3893,3467,57,1,300,39,27,93,12,61,0,68,0,0,0,0,0,68,38,1,16,6,12,606,190,416,0,0,0,1.83
17031808200,Census Tract 8082,2630423.0,0.0,+42.0264201,-087.7973222,5196,45.8,44.8,46.6,5196,5054,3674,74,2,1181,365,71,175,16,223,42,289,4,0,4,0,0,119,142,7,51,13,21,0,0,0,3,3,0,2.7
17031808301,Census Tract 8083.01,3827255.0,0.0,+42.0333408,-087.7851412,5625,44.7,41.5,47.4,5625,5501,3710,66,12,1620,388,130,403,35,418,35,211,2,0,0,1,1,91,124,1,51,18,4,120,29,91,8,2,6,2.37
17031252000,Census Tract 2520,636149.0,0.0,+41.8836935,-087.7698734,5719,33.7,31.9,35.0,5719,5670,102,5509,9,7,0,2,2,0,0,1,2,2,1,1,0,0,41,49,1,0,21,0,170,89,81,19,2,17,2.41
17031260100,Census Tract 2601,324422.0,0.0,+41.8843593,-087.7233345,1248,35.5,36.3,34.8,1248,1235,21,1181,5,1,1,0,0,0,0,0,0,0,0,0,0,0,27,13,1,0,2,2,0,0,0,0,0,0,2.1
17031260200,Census Tract 2602,328334.0,0.0,+41.8843251,-087.7282293,1136,29.2,26.5,30.8,1136,1122,22,1089,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,8,0,0,0,0,14,10,4,3.48
17031260300,Census Tract 2603,329304.0,0.0,+41.8842758,-087.7331353,1564,30.0,25.4,34.4,1564,1547,14,1521,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,0,8,1,0,0,0,5,4,1,2.98
17031260400,Census Tract 2604,328226.0,0.0,+41.8842145,-087.7380411,1271,31.6,29.9,33.3,1271,1249,8,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,6,1,0,0,0,0,0,0,3.1
17031260500,Census Tract 2605,337548.0,0.0,+41.8766639,-087.7377282,1934,28.9,25.9,30.5,1934,1914,11,1897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,3,1,0,0,0,16,16,0,3.23
17031260600,Census Tract 2606,318887.0,0.0,+41.8771077,-087.7328666,2478,28.9,26.3,31.3,2478,2439,26,2395,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17,39,0,0,16,9,0,0,0,0,0,0,3.33
17031812500,Census Tract 8125,963641.0,0.0,+41.8913783,-087.7806992,3375,38.8,37.0,40.0,3375,3242,1880,1174,11,112,30,20,23,5,17,6,11,1,0,0,0,1,64,133,10,27,41,8,0,0,0,4,4,0,2.07
17031812600,Census Tract 8126,629168.0,0.0,+41.8835489,-087.7796662,3706,35.8,34.7,36.4,3706,3574,2029,1297,9,146,44,35,21,9,16,0,21,2,0,0,0,2,91,132,10,22,44,7,0,0,0,6,6,0,2.0
17031812700,Census Tract 8127,638489.0,0.0,+41.8833959,-087.7894736,3216,40.0,38.4,41.1,3216,3094,2195,640,5,200,54,59,33,19,14,6,15,2,1,1,0,0,52,122,8,39,33,13,0,0,0,22,7,15,1.96
17031812900,Census Tract 8129,1117797.0,0.0,+41.8763240,-087.7953109,4749,38.4,38.3,38.5,4749,4543,3697,579,3,191,43,51,41,20,18,2,16,3,2,0,1,0,70,206,15,60,77,6,0,0,0,1,1,0,2.57
17031813000,Census Tract 8130,833038.0,0.0,+41.8763621,-087.7806602,3873,37.5,36.6,38.3,3873,3727,2571,932,12,127,38,23,16,13,13,6,18,1,0,1,0,0,84,146,10,50,61,8,0,0,0,0,0,0,2.69
17031813100,Census Tract 8131,992937.0,0.0,+41.8690084,-087.7816177,4538,35.7,34.5,36.6,4538,4303,2531,1376,7,227,48,38,76,13,4,10,38,0,0,0,0,0,162,235,7,62,88,18,0,0,0,0,0,0,2.47
17031060300,Census Tract 603,319702.0,0.0,+41.9506061,-087.6713317,2839,30.2,30.7,29.7,2839,2790,2509,49,8,153,26,16,72,11,10,2,16,1,0,0,0,1,70,49,3,31,2,5,0,0,0,0,0,0,2.19
17031060400,Census Tract 604,325028.0,0.0,+41.9506732,-087.6665364,3370,29.3,29.4,29.2,3370,3318,3036,51,5,130,48,20,22,8,17,4,11,4,2,0,0,2,92,52,4,22,11,8,0,0,0,0,0,0,2.21
17031060500,Census Tract 605,228281.0,0.0,+41.9527200,-087.6605008,1309,36.6,35.1,37.9,1309,1280,1001,80,3,143,12,8,37,1,69,2,14,1,1,0,0,0,52,29,3,11,0,10,48,19,29,12,2,10,1.72
17031060800,Census Tract 608,181491.0,65882.0,+41.9539590,-087.6426489,4837,33.2,34.2,32.3,4837,4700,3716,325,7,522,148,83,141,37,30,8,75,5,1,3,0,1,125,137,9,46,21,16,0,0,0,1,1,0,1.48
17031060900,Census Tract 609,499066.0,404435.0,+41.9515166,-087.6417784,6867,34.2,34.7,33.6,6867,6723,5421,579,16,487,127,91,102,37,54,12,64,6,3,1,0,2,214,144,17,47,22,19,0,0,0,0,0,0,1.42
17031061000,Census Tract 610,172815.0,0.0,+41.9492206,-087.6519703,1647,27.7,28.0,27.2,1647,1609,1481,30,8,56,8,16,8,5,11,0,8,0,0,0,0,0,34,38,2,18,8,3,0,0,0,0,0,0,1.9
17031061100,Census Tract 611,173037.0,0.0,+41.9491397,-087.6568035,1379,27.4,27.5,27.3,1379,1357,1276,18,5,46,12,7,6,8,3,7,3,0,0,0,0,0,12,22,3,4,7,5,0,0,0,0,0,0,2.02
17031061200,Census Tract 612,174670.0,0.0,+41.9490599,-087.6616427,1889,27.7,28.1,27.4,1889,1846,1708,29,4,68,3,16,11,9,13,2,14,0,0,0,0,0,37,43,4,25,5,0,0,0,0,0,0,0,2.11
17031061500,Census Tract 615,162913.0,0.0,+41.9452818,-087.6615447,1707,28.3,28.9,27.9,1707,1681,1562,22,3,71,9,14,10,20,11,3,4,0,0,0,0,0,23,26,1,15,7,1,0,0,0,0,0,0,1.96
17031061800,Census Tract 618,82842.0,0.0,+41.9464895,-087.6471132,1112,30.5,32.3,29.4,1112,1083,889,78,5,80,31,13,17,4,5,0,10,1,0,0,0,1,30,29,7,4,8,4,0,0,0,100,43,57,1.44
17031062000,Census Tract 620,224978.0,0.0,+41.9425769,-087.6470786,2569,30.2,32.7,27.7,2569,2514,2251,75,2,145,16,38,28,6,25,4,28,0,0,0,0,0,41,55,3,26,14,3,0,0,0,2,2,0,1.63
17031062100,Census Tract 621,244805.0,0.0,+41.9426914,-087.6517704,3436,28.7,30.3,27.2,3436,3351,2949,98,3,247,55,47,30,26,53,6,30,2,0,1,0,1,52,85,27,26,10,7,0,0,0,2,1,1,1.8
17031100300,Census Tract 1003,2286756.0,0.0,+41.9887029,-087.8044054,6177,49.7,45.0,53.9,6177,6068,5704,29,4,218,45,22,102,12,14,5,18,0,0,0,0,0,113,109,30,33,12,24,305,55,250,50,17,33,2.27
17031100400,Census Tract 1004,971273.0,0.0,+41.9889674,-087.8180418,3066,42.2,42.1,42.2,3066,3006,2792,14,5,118,18,25,44,5,4,19,3,0,0,0,0,0,77,60,2,23,4,22,0,0,0,6,0,6,2.53
17031100500,Census Tract 1005,1957724.0,0.0,+41.9780601,-087.8197323,5779,42.9,41.2,44.3,5779,5625,5083,26,11,315,70,37,155,7,8,22,16,0,0,0,0,0,190,154,20,57,11,43,0,0,0,7,3,4,2.6
17031100600,Census Tract 1006,1282265.0,0.0,+41.9792045,-087.7973996,4832,42.2,40.6,43.7,4832,4722,4179,36,7,293,36,31,127,4,10,54,31,2,0,2,0,0,205,110,26,36,3,35,0,0,0,0,0,0,2.56
17031100700,Census Tract 1007,1215253.0,0.0,+41.9721235,-087.7976295,4826,45.5,42.9,47.7,4826,4685,4119,19,8,343,33,45,180,7,3,41,34,0,0,0,0,0,196,141,4,36,5,84,0,0,0,11,3,8,2.57
17031110100,Census Tract 1101,1849058.0,0.0,+41.9874832,-087.7696944,5254,40.2,39.6,41.1,5254,5081,4294,71,23,382,40,21,159,14,11,62,75,8,0,7,0,1,303,173,21,66,5,33,0,0,0,0,0,0,2.55
17031110200,Census Tract 1102,596251.0,0.0,+41.9800699,-087.7734442,2828,38.9,37.0,40.6,2828,2790,2244,21,19,262,12,19,120,5,10,68,28,0,0,0,0,0,244,38,1,12,8,12,0,0,0,3,0,3,2.45
17031808302,Census Tract 8083.02,1390594.0,0.0,+42.0322809,-087.7667893,3934,44.9,41.7,47.2,3934,3799,2468,86,9,1135,400,68,320,20,148,27,152,5,0,0,0,5,96,135,14,56,21,13,0,0,0,0,0,0,2.56
17031808400,Census Tract 8084,3153671.0,0.0,+42.0487380,-087.7938583,4411,45.2,44.2,46.2,4411,4298,2913,60,3,1254,489,78,350,11,133,36,157,0,0,0,0,0,68,113,2,63,6,23,0,0,0,0,0,0,2.87
17031808500,Census Tract 8085,2425588.0,0.0,+42.0472355,-087.7735988,4073,44.4,43.2,45.4,4073,3960,2864,39,12,960,286,135,217,25,150,53,94,1,0,0,0,1,84,113,1,39,8,27,0,0,0,8,4,4,2.85
17031808600,Census Tract 8086,3809482.0,0.0,+42.0602299,-087.7856525,2015,43.7,43.2,44.3,2015,1989,1856,13,2,87,14,16,20,6,17,0,14,2,0,0,0,2,29,26,3,15,3,0,0,0,0,33,30,3,2.84
17031808702,Census Tract 8087.02,940578.0,784592.0,+42.0580934,-087.6722634,5504,20.1,20.1,20.1,5504,5301,3677,242,2,1315,256,603,21,16,328,12,79,2,1,1,0,0,63,203,10,98,40,13,0,0,0,4567,2225,2342,2.02
17031808800,Census Tract 8088,1932186.0,726768.0,+42.0655228,-087.6819433,3955,37.0,34.9,38.8,3955,3838,3374,113,3,317,82,143,12,11,39,2,28,1,1,0,0,0,30,117,8,52,29,1,55,34,21,420,223,197,2.37
17031260700,Census Tract 2607,329144.0,0.0,+41.8770564,-087.7279958,2032,27.7,25.4,29.7,2032,2010,16,1982,3,1,0,0,1,0,0,0,0,0,0,0,0,0,8,22,0,0,9,0,0,0,0,0,0,0,3.34
17031260800,Census Tract 2608,328946.0,0.0,+41.8770848,-087.7230964,2539,32.5,30.4,35.5,2539,2506,56,2427,7,5,0,1,4,0,0,0,0,0,0,0,0,0,11,33,0,0,5,0,0,0,0,0,0,0,2.86
17031260900,Census Tract 2609,228196.0,0.0,+41.8710297,-087.7228141,1480,26.5,21.2,32.1,1480,1474,20,1446,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1,0,10,10,0,87,85,2,3.26
17031261000,Census Tract 2610,499036.0,0.0,+41.8713379,-087.7320094,2319,33.1,29.2,36.4,2319,2309,8,2291,2,3,0,1,2,0,0,0,0,1,1,0,0,0,4,10,0,0,1,0,0,0,0,0,0,0,3.02
